country;region;year;decile;share
Costa Rica;ECNFT;2022;d5;7,2677057
Costa Rica;ECNFT;2022;d6;8,4790897
Costa Rica;ECNFT;2022;d7;10,046799
Costa Rica;ECNFT;2022;d8;12,279718
Costa Rica;ECNFT;2022;d9;15,679446
Costa Rica;ECNFT;2022;ratio_10_1;10,83712
Costa Rica;ECNFT;2023;d1;2,354273
Costa Rica;ECNFT;2023;d10;29,17581
Costa Rica;ECNFT;2023;d2;3,885664
Costa Rica;ECNFT;2023;d3;4,965896
Costa Rica;ECNFT;2023;d4;6,005734
Costa Rica;ECNFT;2023;d5;7,157089
Costa Rica;ECNFT;2023;d6;8,406355
Costa Rica;ECNFT;2023;d7;9,999131
Costa Rica;ECNFT;2023;d8;12,2961
Costa Rica;ECNFT;2023;d9;15,75395
Costa Rica;ECNFT;2023;ratio_10_1;12,37782
Costa Rica;ECNFT;2024;d1;2,335006
Costa Rica;ECNFT;2024;d10;29,55752
Costa Rica;ECNFT;2024;d2;3,784637
Costa Rica;ECNFT;2024;d3;4,885128
Costa Rica;ECNFT;2024;d4;5,846582
Costa Rica;ECNFT;2024;d5;7,048904
Costa Rica;ECNFT;2024;d6;8,36401
Costa Rica;ECNFT;2024;d7;10,02114
Costa Rica;ECNFT;2024;d8;12,29977
Costa Rica;ECNFT;2024;d9;15,85731
Costa Rica;ECNFT;2024;ratio_10_1;12,63302
Costa Rica;ENAHO;2010;d1;1,6051551
Costa Rica;ENAHO;2010;d10;36,73875
Costa Rica;ENAHO;2010;d2;2,8824005
Costa Rica;ENAHO;2010;d3;3,7986465
Costa Rica;ENAHO;2010;d4;4,7135568
Costa Rica;ENAHO;2010;d5;5,7732558
Costa Rica;ENAHO;2010;d6;7,1255512
Costa Rica;ENAHO;2010;d7;8,9108858
Costa Rica;ENAHO;2010;d8;11,605978
Costa Rica;ENAHO;2010;d9;16,845821
Costa Rica;ENAHO;2010;ratio_10_1;22,883262
Costa Rica;ENAHO;2011;d1;1,4979016
Costa Rica;ENAHO;2011;d10;36,879269
Costa Rica;ENAHO;2011;d2;2,7138824
Costa Rica;ENAHO;2011;d3;3,638803
Costa Rica;ENAHO;2011;d4;4,6131167
Costa Rica;ENAHO;2011;d5;5,7485805
Costa Rica;ENAHO;2011;d6;7,1188812
Costa Rica;ENAHO;2011;d7;8,977479
Costa Rica;ENAHO;2011;d8;11,792845
Costa Rica;ENAHO;2011;d9;17,019239
Costa Rica;ENAHO;2011;ratio_10_1;24,611738
Costa Rica;ENAHO;2012;d1;1,4918188
Costa Rica;ENAHO;2012;d10;36,597042
Costa Rica;ENAHO;2012;d2;2,7353036
Costa Rica;ENAHO;2012;d3;3,6871841
Costa Rica;ENAHO;2012;d4;4,6778364
Costa Rica;ENAHO;2012;d5;5,8045259
Costa Rica;ENAHO;2012;d6;7,1700511
Costa Rica;ENAHO;2012;d7;8,9812279
Costa Rica;ENAHO;2012;d8;11,859131
Costa Rica;ENAHO;2012;d9;16,99588
Costa Rica;ENAHO;2012;ratio_10_1;24,511148
Costa Rica;ENAHO;2013;d1;1,4345779
Costa Rica;ENAHO;2013;d10;36,958038
Costa Rica;ENAHO;2013;d2;2,6348462
Costa Rica;ENAHO;2013;d3;3,6160729
Costa Rica;ENAHO;2013;d4;4,5368428
Costa Rica;ENAHO;2013;d5;5,587564
Costa Rica;ENAHO;2013;d6;6,9733591
Costa Rica;ENAHO;2013;d7;8,9416895
Costa Rica;ENAHO;2013;d8;12,097142
Costa Rica;ENAHO;2013;d9;17,219868
Costa Rica;ENAHO;2013;ratio_10_1;25,751454
Costa Rica;ENAHO;2014;d1;1,5039997
Costa Rica;ENAHO;2014;d10;36,911564
Costa Rica;ENAHO;2014;d2;2,7282934
Costa Rica;ENAHO;2014;d3;3,6721911
Costa Rica;ENAHO;2014;d4;4,601922
Costa Rica;ENAHO;2014;d5;5,6920233
Costa Rica;ENAHO;2014;d6;7,1321673
Costa Rica;ENAHO;2014;d7;9,0125141
Costa Rica;ENAHO;2014;d8;11,739504
Costa Rica;ENAHO;2014;d9;17,005821
Costa Rica;ENAHO;2014;ratio_10_1;24,525246
Costa Rica;ENAHO;2015;d1;1,5038503
Costa Rica;ENAHO;2015;d10;36,777023
Costa Rica;ENAHO;2015;d2;2,7819059
Costa Rica;ENAHO;2015;d3;3,7548802
Costa Rica;ENAHO;2015;d4;4,6938934
Costa Rica;ENAHO;2015;d5;5,7538962
Costa Rica;ENAHO;2015;d6;7,0826507
Costa Rica;ENAHO;2015;d7;8,8900642
Costa Rica;ENAHO;2015;d8;11,698025
Costa Rica;ENAHO;2015;d9;17,06381
Costa Rica;ENAHO;2015;ratio_10_1;24,452044
Costa Rica;ENAHO;2016;d1;1,5063478
Costa Rica;ENAHO;2016;d10;37,252102
Costa Rica;ENAHO;2016;d2;2,7429483
Costa Rica;ENAHO;2016;d3;3,6728537
Costa Rica;ENAHO;2016;d4;4,6374559
Costa Rica;ENAHO;2016;d5;5,7248435
Costa Rica;ENAHO;2016;d6;7,0896463
Costa Rica;ENAHO;2016;d7;8,9210882
Costa Rica;ENAHO;2016;d8;11,715811
Costa Rica;ENAHO;2016;d9;16,736904
Costa Rica;ENAHO;2016;ratio_10_1;24,724849
Costa Rica;ENAHO;2017;d1;1,6012088
Costa Rica;ENAHO;2017;d10;36,947834
Costa Rica;ENAHO;2017;d2;2,8149686
Costa Rica;ENAHO;2017;d3;3,7359657
Costa Rica;ENAHO;2017;d4;4,6692061
Costa Rica;ENAHO;2017;d5;5,7066412
Costa Rica;ENAHO;2017;d6;7,0499797
Costa Rica;ENAHO;2017;d7;8,8241053
Costa Rica;ENAHO;2017;d8;11,640304
Costa Rica;ENAHO;2017;d9;17,009789
Costa Rica;ENAHO;2017;ratio_10_1;23,071032
Costa Rica;ENAHO;2018;d1;1,5110179
Costa Rica;ENAHO;2018;d10;36,318478
Costa Rica;ENAHO;2018;d2;2,7975094
Costa Rica;ENAHO;2018;d3;3,8072662
Costa Rica;ENAHO;2018;d4;4,7162499
Costa Rica;ENAHO;2018;d5;5,8120489
Costa Rica;ENAHO;2018;d6;7,2068505
Costa Rica;ENAHO;2018;d7;9,0261374
Costa Rica;ENAHO;2018;d8;11,843812
Costa Rica;ENAHO;2018;d9;16,960627
Costa Rica;ENAHO;2018;ratio_10_1;24,031479
Costa Rica;ENAHO;2019;d1;1,6079571
Costa Rica;ENAHO;2019;d10;36,644104
Costa Rica;ENAHO;2019;d2;2,8065679
Costa Rica;ENAHO;2019;d3;3,7198486
Costa Rica;ENAHO;2019;d4;4,6626806
Costa Rica;ENAHO;2019;d5;5,7106524
Costa Rica;ENAHO;2019;d6;7,0837793
Costa Rica;ENAHO;2019;d7;8,9374485
Costa Rica;ENAHO;2019;d8;11,784382
Costa Rica;ENAHO;2019;d9;17,042578
Costa Rica;ENAHO;2019;ratio_10_1;22,783674
Costa Rica;ENAHO;2020;d1;1,4288399
Costa Rica;ENAHO;2020;d10;36,962894
Costa Rica;ENAHO;2020;d2;2,6486707
Costa Rica;ENAHO;2020;d3;3,5781255
Costa Rica;ENAHO;2020;d4;4,5117612
Costa Rica;ENAHO;2020;d5;5,6138315
Costa Rica;ENAHO;2020;d6;6,9825349
Costa Rica;ENAHO;2020;d7;8,9032812
Costa Rica;ENAHO;2020;d8;11,97716
Costa Rica;ENAHO;2020;d9;17,392897
Costa Rica;ENAHO;2020;ratio_10_1;25,845864
Costa Rica;ENAHO;2021;d1;1,5740573
Costa Rica;ENAHO;2021;d10;37,175179
Costa Rica;ENAHO;2021;d2;2,7658045
Costa Rica;ENAHO;2021;d3;3,6503513
Costa Rica;ENAHO;2021;d4;4,5779748
Costa Rica;ENAHO;2021;d5;5,6905532
Costa Rica;ENAHO;2021;d6;7,0838628
Costa Rica;ENAHO;2021;d7;8,9104156
Costa Rica;ENAHO;2021;d8;11,644197
Costa Rica;ENAHO;2021;d9;16,927603
Costa Rica;ENAHO;2021;ratio_10_1;23,609035
Costa Rica;ENAHO;2022;d1;1,6780411
Costa Rica;ENAHO;2022;d10;35,658334
Costa Rica;ENAHO;2022;d2;2,8925984
Costa Rica;ENAHO;2022;d3;3,8321109
Costa Rica;ENAHO;2022;d4;4,7849862
Costa Rica;ENAHO;2022;d5;5,8617167
Costa Rica;ENAHO;2022;d6;7,2052736
Costa Rica;ENAHO;2022;d7;9,1290712
Costa Rica;ENAHO;2022;d8;11,935114
Costa Rica;ENAHO;2022;d9;17,022754
Costa Rica;ENAHO;2022;ratio_10_1;21,238995
Costa Rica;ENAHO;2023;d1;1,6440136
Costa Rica;ENAHO;2023;d10;35,052677
Costa Rica;ENAHO;2023;d2;2,8525281
Costa Rica;ENAHO;2023;d3;3,8406148
Costa Rica;ENAHO;2023;d4;4,8489757
Costa Rica;ENAHO;2023;d5;5,9725242
Costa Rica;ENAHO;2023;d6;7,3868208
Costa Rica;ENAHO;2023;d7;9,281846
Costa Rica;ENAHO;2023;d8;12,090214
Costa Rica;ENAHO;2023;d9;17,029785
Costa Rica;ENAHO;2023;ratio_10_1;21,316575
Costa Rica;ENAHO;2024;d1;1,6907511
Costa Rica;ENAHO;2024;d10;34,21973
Costa Rica;ENAHO;2024;d2;2,9441633
Costa Rica;ENAHO;2024;d3;3,8765059
Costa Rica;ENAHO;2024;d4;4,9065447
Costa Rica;ENAHO;2024;d5;6,1696773
Costa Rica;ENAHO;2024;d6;7,5853877
Costa Rica;ENAHO;2024;d7;9,5249081
Costa Rica;ENAHO;2024;d8;12,230951
Costa Rica;ENAHO;2024;d9;16,851381
Costa Rica;ENAHO;2024;ratio_10_1;20,236351
Costa Rica;ENFT 1;1996;d1;1,5607359
Costa Rica;ENFT 1;1996;d10;36,417545
Costa Rica;ENFT 1;1996;d2;2,855989
Costa Rica;ENFT 1;1996;d3;3,8741543
Costa Rica;ENFT 1;1996;d4;4,9001856
Costa Rica;ENFT 1;1996;d5;6,0951099
Costa Rica;ENFT 1;1996;d6;7,3934493
Costa Rica;ENFT 1;1996;d7;9,0835648
Costa Rica;ENFT 1;1996;d8;11,631941
Costa Rica;ENFT 1;1996;d9;16,187321
Costa Rica;ENFT 1;1996;ratio_10_1;23,3214
Costa Rica;ENFT 1;1997;d1;1,4497914
Costa Rica;ENFT 1;1997;d10;37,730389
Costa Rica;ENFT 1;1997;d2;2,7085538
Costa Rica;ENFT 1;1997;d3;3,7284949
Costa Rica;ENFT 1;1997;d4;4,8062305
Costa Rica;ENFT 1;1997;d5;5,9839902
Costa Rica;ENFT 1;1997;d6;7,2940702
Costa Rica;ENFT 1;1997;d7;8,9966125
Costa Rica;ENFT 1;1997;d8;11,54028
Costa Rica;ENFT 1;1997;d9;15,761588
Costa Rica;ENFT 1;1997;ratio_10_1;25,992676
Costa Rica;ENFT 2;2000;d1;1,2754016
Costa Rica;ENFT 2;2000;d10;40,181713
Costa Rica;ENFT 2;2000;d2;2,4953847
Costa Rica;ENFT 2;2000;d3;3,4072888
Costa Rica;ENFT 2;2000;d4;4,3305449
Costa Rica;ENFT 2;2000;d5;5,4415393
Costa Rica;ENFT 2;2000;d6;6,8612351
Costa Rica;ENFT 2;2000;d7;8,6996021
Costa Rica;ENFT 2;2000;d8;11,356859
Costa Rica;ENFT 2;2000;d9;15,950431
Costa Rica;ENFT 2;2000;ratio_10_1;31,486522
Costa Rica;ENFT 2;2001;d1;1,4903044
Costa Rica;ENFT 2;2001;d10;39,205585
Costa Rica;ENFT 2;2001;d2;2,6170156
Costa Rica;ENFT 2;2001;d3;3,5352831
Costa Rica;ENFT 2;2001;d4;4,5311928
Costa Rica;ENFT 2;2001;d5;5,6527004
Costa Rica;ENFT 2;2001;d6;7,0218768
Costa Rica;ENFT 2;2001;d7;8,640934
Costa Rica;ENFT 2;2001;d8;11,287646
Costa Rica;ENFT 2;2001;d9;16,01746
Costa Rica;ENFT 2;2001;ratio_10_1;26,301525
Costa Rica;ENFT 2;2002;d1;1,3051238
Costa Rica;ENFT 2;2002;d10;38,301598
Costa Rica;ENFT 2;2002;d2;2,5301406
Costa Rica;ENFT 2;2002;d3;3,5929751
Costa Rica;ENFT 2;2002;d4;4,6678877
Costa Rica;ENFT 2;2002;d5;5,7869835
Costa Rica;ENFT 2;2002;d6;7,1942973
Costa Rica;ENFT 2;2002;d7;9,0151291
Costa Rica;ENFT 2;2002;d8;11,557902
Costa Rica;ENFT 2;2002;d9;16,047958
Costa Rica;ENFT 2;2002;ratio_10_1;29,332501
Costa Rica;ENFT 2;2003;d1;1,3533497
Costa Rica;ENFT 2;2003;d10;41,711933
Costa Rica;ENFT 2;2003;d2;2,5115778
Costa Rica;ENFT 2;2003;d3;3,4249823
Costa Rica;ENFT 2;2003;d4;4,316987
Costa Rica;ENFT 2;2003;d5;5,4135227
Costa Rica;ENFT 2;2003;d6;6,6884227
Costa Rica;ENFT 2;2003;d7;8,4414873
Costa Rica;ENFT 2;2003;d8;10,797905
Costa Rica;ENFT 2;2003;d9;15,339831
Costa Rica;ENFT 2;2003;ratio_10_1;30,806965
Costa Rica;ENFT 2;2004;d1;1,4209834
Costa Rica;ENFT 2;2004;d10;41,682972
Costa Rica;ENFT 2;2004;d2;2,4922154
Costa Rica;ENFT 2;2004;d3;3,4269149
Costa Rica;ENFT 2;2004;d4;4,3447642
Costa Rica;ENFT 2;2004;d5;5,4028678
Costa Rica;ENFT 2;2004;d6;6,6449881
Costa Rica;ENFT 2;2004;d7;8,3540268
Costa Rica;ENFT 2;2004;d8;10,793314
Costa Rica;ENFT 2;2004;d9;15,436951
Costa Rica;ENFT 2;2004;ratio_10_1;29,322057
Costa Rica;ENFT 3;2005;d1;1,5004206
Costa Rica;ENFT 3;2005;d10;38,937992
Costa Rica;ENFT 3;2005;d2;2,6207895
Costa Rica;ENFT 3;2005;d3;3,5644953
Costa Rica;ENFT 3;2005;d4;4,5639963
Costa Rica;ENFT 3;2005;d5;5,6400762
Costa Rica;ENFT 3;2005;d6;6,9307389
Costa Rica;ENFT 3;2005;d7;8,7088785
Costa Rica;ENFT 3;2005;d8;11,216327
Costa Rica;ENFT 3;2005;d9;16,316286
Costa Rica;ENFT 3;2005;ratio_10_1;25,945584
Costa Rica;ENFT 3;2006;d1;1,4460739
Costa Rica;ENFT 3;2006;d10;41,18623
Costa Rica;ENFT 3;2006;d2;2,509305
Costa Rica;ENFT 3;2006;d3;3,3732584
Costa Rica;ENFT 3;2006;d4;4,2918439
Costa Rica;ENFT 3;2006;d5;5,304348
Costa Rica;ENFT 3;2006;d6;6,7074647
Costa Rica;ENFT 3;2006;d7;8,4139986
Costa Rica;ENFT 3;2006;d8;10,965162
Costa Rica;ENFT 3;2006;d9;15,802315
Costa Rica;ENFT 3;2006;ratio_10_1;28,464345
Costa Rica;ENFT 3;2007;d1;1,6053182
Costa Rica;ENFT 3;2007;d10;38,587208
Costa Rica;ENFT 3;2007;d2;2,7919869
Costa Rica;ENFT 3;2007;d3;3,7261133
Costa Rica;ENFT 3;2007;d4;4,7228646
Costa Rica;ENFT 3;2007;d5;5,8468504
Costa Rica;ENFT 3;2007;d6;7,0841594
Costa Rica;ENFT 3;2007;d7;8,6990709
Costa Rica;ENFT 3;2007;d8;11,135261
Costa Rica;ENFT 3;2007;d9;15,801166
Costa Rica;ENFT 3;2007;ratio_10_1;24,028821
Costa Rica;ENFT 4;2008;d1;1,7372098
Costa Rica;ENFT 4;2008;d10;37,793076
Costa Rica;ENFT 4;2008;d2;2,8576865
Costa Rica;ENFT 4;2008;d3;3,7823162
Costa Rica;ENFT 4;2008;d4;4,7690763
Costa Rica;ENFT 4;2008;d5;5,8522658
Costa Rica;ENFT 4;2008;d6;7,1397777
Costa Rica;ENFT 4;2008;d7;8,8477221
Costa Rica;ENFT 4;2008;d8;11,376631
Costa Rica;ENFT 4;2008;d9;15,844236
Costa Rica;ENFT 4;2008;ratio_10_1;21,730543
Costa Rica;ENFT 4;2009;d1;1,6910174
Costa Rica;ENFT 4;2009;d10;38,721024
Costa Rica;ENFT 4;2009;d2;2,7902224
Costa Rica;ENFT 4;2009;d3;3,7073414
Costa Rica;ENFT 4;2009;d4;4,6974449
Costa Rica;ENFT 4;2009;d5;5,7457447
Costa Rica;ENFT 4;2009;d6;7,0170679
Costa Rica;ENFT 4;2009;d7;8,6769142
Costa Rica;ENFT 4;2009;d8;11,092173
Costa Rica;ENFT 4;2009;d9;15,861053
Costa Rica;ENFT 4;2009;ratio_10_1;22,894557
Costa Rica;ENFT 4;2010;d1;1,8044662
Costa Rica;ENFT 4;2010;d10;36,555607
Costa Rica;ENFT 4;2010;d2;2,8450077
Costa Rica;ENFT 4;2010;d3;3,7901659
Costa Rica;ENFT 4;2010;d4;4,7110577
Costa Rica;ENFT 4;2010;d5;5,8263979
Costa Rica;ENFT 4;2010;d6;7,3045077
Costa Rica;ENFT 4;2010;d7;9,1643209
Costa Rica;ENFT 4;2010;d8;11,636544
Costa Rica;ENFT 4;2010;d9;16,361925
Costa Rica;ENFT 4;2010;ratio_10_1;20,241532
Costa Rica;ENFT 4;2011;d1;1,7667658
Costa Rica;ENFT 4;2011;d10;37,510509
Costa Rica;ENFT 4;2011;d2;2,9749532
Costa Rica;ENFT 4;2011;d3;3,8242311
Costa Rica;ENFT 4;2011;d4;4,7325768
Costa Rica;ENFT 4;2011;d5;5,8065472
Costa Rica;ENFT 4;2011;d6;7,1169791
Costa Rica;ENFT 4;2011;d7;8,9859495
Costa Rica;ENFT 4;2011;d8;11,584394
Costa Rica;ENFT 4;2011;d9;15,697093
Costa Rica;ENFT 4;2011;ratio_10_1;21,213922
Costa Rica;ENFT 4;2012;d1;1,8499826
Costa Rica;ENFT 4;2012;d10;36,062973
Costa Rica;ENFT 4;2012;d2;3,0630453
Costa Rica;ENFT 4;2012;d3;4,0150670999999996
Costa Rica;ENFT 4;2012;d4;5,0136623
Costa Rica;ENFT 4;2012;d5;6,0551066
Costa Rica;ENFT 4;2012;d6;7,4535728
Costa Rica;ENFT 4;2012;d7;9,0642729
Costa Rica;ENFT 4;2012;d8;11,490243
Costa Rica;ENFT 4;2012;d9;15,932072
Costa Rica;ENFT 4;2012;ratio_10_1;19,478249
Costa Rica;ENFT 4;2013;d1;1,861192
Costa Rica;ENFT 4;2013;d10;37,923916
Costa Rica;ENFT 4;2013;d2;2,9645145
Costa Rica;ENFT 4;2013;d3;3,8719668
Costa Rica;ENFT 4;2013;d4;4,8093324
Costa Rica;ENFT 4;2013;d5;5,8662996
Costa Rica;ENFT 4;2013;d6;7,1195359
Costa Rica;ENFT 4;2013;d7;8,763936
Costa Rica;ENFT 4;2013;d8;11,096892
Costa Rica;ENFT 4;2013;d9;15,722415
Costa Rica;ENFT 4;2013;ratio_10_1;20,360522
Costa Rica;ENFT 4;2014;d1;1,9021425
Costa Rica;ENFT 4;2014;d10;33,380165
Costa Rica;ENFT 4;2014;d2;3,1526093
Costa Rica;ENFT 4;2014;d3;4,145957
Costa Rica;ENFT 4;2014;d4;5,1655827
Costa Rica;ENFT 4;2014;d5;6,2785687
Costa Rica;ENFT 4;2014;d6;7,6269341
Costa Rica;ENFT 4;2014;d7;9,4367037
Costa Rica;ENFT 4;2014;d8;12,091619
Costa Rica;ENFT 4;2014;d9;16,819719
Costa Rica;ENFT 4;2014;ratio_10_1;17,543743
Costa Rica;ENFT 4;2015;d1;1,8662735
Costa Rica;ENFT 4;2015;d10;34,870659
Costa Rica;ENFT 4;2015;d2;3,1423073
Costa Rica;ENFT 4;2015;d3;4,1096039
Costa Rica;ENFT 4;2015;d4;5,1407261
Costa Rica;ENFT 4;2015;d5;6,2319999
Costa Rica;ENFT 4;2015;d6;7,5202661
Costa Rica;ENFT 4;2015;d7;9,2744493
Costa Rica;ENFT 4;2015;d8;11,664112
Costa Rica;ENFT 4;2015;d9;16,179602
Costa Rica;ENFT 4;2015;ratio_10_1;18,652122
Costa Rica;ENFT 4;2016;d1;1,8243462
Costa Rica;ENFT 4;2016;d10;35,355843
Costa Rica;ENFT 4;2016;d2;3,0459526
Costa Rica;ENFT 4;2016;d3;4,0256133
Costa Rica;ENFT 4;2016;d4;5,0223446
Costa Rica;ENFT 4;2016;d5;6,199863
Costa Rica;ENFT 4;2016;d6;7,5811834
Costa Rica;ENFT 4;2016;d7;9,1827631
Costa Rica;ENFT 4;2016;d8;11,588481
Costa Rica;ENFT 4;2016;d9;16,173609
Costa Rica;ENFT 4;2016;ratio_10_1;19,375745
Costa Rica;With Implicit Rent;2001;d1;1,1106714
Costa Rica;With Implicit Rent;2001;d10;39,628368
Costa Rica;With Implicit Rent;2001;d2;2,4321516
Costa Rica;With Implicit Rent;2001;d3;3,4408264
Costa Rica;With Implicit Rent;2001;d4;4,4112754
Costa Rica;With Implicit Rent;2001;d5;5,4839907
Costa Rica;With Implicit Rent;2001;d6;6,8750925
Costa Rica;With Implicit Rent;2001;d7;8,7074366
Costa Rica;With Implicit Rent;2001;d8;11,418211
Costa Rica;With Implicit Rent;2001;d9;16,491978
Costa Rica;With Implicit Rent;2001;ratio_10_1;35,676548
Costa Rica;With Implicit Rent;2002;d1;1,187662
Costa Rica;With Implicit Rent;2002;d10;40,33522
Costa Rica;With Implicit Rent;2002;d2;2,4671154
Costa Rica;With Implicit Rent;2002;d3;3,429225
Costa Rica;With Implicit Rent;2002;d4;4,4037862
Costa Rica;With Implicit Rent;2002;d5;5,4677577
Costa Rica;With Implicit Rent;2002;d6;6,7692323
Costa Rica;With Implicit Rent;2002;d7;8,487464
Costa Rica;With Implicit Rent;2002;d8;11,190664
Costa Rica;With Implicit Rent;2002;d9;16,261873
Costa Rica;With Implicit Rent;2002;ratio_10_1;33,953282
Costa Rica;With Implicit Rent;2003;d1;1,2043569
Costa Rica;With Implicit Rent;2003;d10;36,927242
Costa Rica;With Implicit Rent;2003;d2;2,5490811
Costa Rica;With Implicit Rent;2003;d3;3,6035337
Costa Rica;With Implicit Rent;2003;d4;4,6600409
Costa Rica;With Implicit Rent;2003;d5;5,8024468
Costa Rica;With Implicit Rent;2003;d6;7,2325578
Costa Rica;With Implicit Rent;2003;d7;9,1781731
Costa Rica;With Implicit Rent;2003;d8;11,902473
Costa Rica;With Implicit Rent;2003;d9;16,940094
Costa Rica;With Implicit Rent;2003;ratio_10_1;30,650588
Costa Rica;With Implicit Rent;2004;d1;1,3198445
Costa Rica;With Implicit Rent;2004;d10;36,53299
Costa Rica;With Implicit Rent;2004;d2;2,7145495
Costa Rica;With Implicit Rent;2004;d3;3,7339892
Costa Rica;With Implicit Rent;2004;d4;4,7470784
Costa Rica;With Implicit Rent;2004;d5;5,8874917
Costa Rica;With Implicit Rent;2004;d6;7,2453642
Costa Rica;With Implicit Rent;2004;d7;9,0812798
Costa Rica;With Implicit Rent;2004;d8;11,945083
Costa Rica;With Implicit Rent;2004;d9;16,792332
Costa Rica;With Implicit Rent;2004;ratio_10_1;27,676547
Costa Rica;With Implicit Rent;2005;d1;1,4763035
Costa Rica;With Implicit Rent;2005;d10;35,856728
Costa Rica;With Implicit Rent;2005;d2;2,8019145
Costa Rica;With Implicit Rent;2005;d3;3,8159823
Costa Rica;With Implicit Rent;2005;d4;4,8625307
Costa Rica;With Implicit Rent;2005;d5;5,9601865
Costa Rica;With Implicit Rent;2005;d6;7,2884626
Costa Rica;With Implicit Rent;2005;d7;9,1333485
Costa Rica;With Implicit Rent;2005;d8;11,894803
Costa Rica;With Implicit Rent;2005;d9;16,90974
Costa Rica;With Implicit Rent;2005;ratio_10_1;24,279806
Costa Rica;With Implicit Rent;2006;d1;1,4203054
Costa Rica;With Implicit Rent;2006;d10;38,238689
Costa Rica;With Implicit Rent;2006;d2;2,7469637
Costa Rica;With Implicit Rent;2006;d3;3,6926222
Costa Rica;With Implicit Rent;2006;d4;4,6544371
Costa Rica;With Implicit Rent;2006;d5;5,7102122
Costa Rica;With Implicit Rent;2006;d6;7,055337
Costa Rica;With Implicit Rent;2006;d7;8,7275524
Costa Rica;With Implicit Rent;2006;d8;11,34793
Costa Rica;With Implicit Rent;2006;d9;16,405951
Costa Rica;With Implicit Rent;2006;ratio_10_1;26,91371
Costa Rica;With Implicit Rent;2007;d1;1,5468376
Costa Rica;With Implicit Rent;2007;d10;38,892689
Costa Rica;With Implicit Rent;2007;d2;2,7980266
Costa Rica;With Implicit Rent;2007;d3;3,73754
Costa Rica;With Implicit Rent;2007;d4;4,6886945
Costa Rica;With Implicit Rent;2007;d5;5,6958752
Costa Rica;With Implicit Rent;2007;d6;6,9019427
Costa Rica;With Implicit Rent;2007;d7;8,5365801
Costa Rica;With Implicit Rent;2007;d8;11,112186
Costa Rica;With Implicit Rent;2007;d9;16,089632
Costa Rica;With Implicit Rent;2007;ratio_10_1;25,141292
Costa Rica;With Implicit Rent;2008;d1;1,5526686
Costa Rica;With Implicit Rent;2008;d10;37,616299
Costa Rica;With Implicit Rent;2008;d2;2,8344674
Costa Rica;With Implicit Rent;2008;d3;3,7997217
Costa Rica;With Implicit Rent;2008;d4;4,6813974
Costa Rica;With Implicit Rent;2008;d5;5,7364144
Costa Rica;With Implicit Rent;2008;d6;7,0645366
Costa Rica;With Implicit Rent;2008;d7;8,8498764
Costa Rica;With Implicit Rent;2008;d8;11,411497
Costa Rica;With Implicit Rent;2008;d9;16,453123
Costa Rica;With Implicit Rent;2008;ratio_10_1;24,216429
Costa Rica;With Implicit Rent;2009;d1;1,4058156
Costa Rica;With Implicit Rent;2009;d10;39,367542
Costa Rica;With Implicit Rent;2009;d2;2,6270125
Costa Rica;With Implicit Rent;2009;d3;3,5290821
Costa Rica;With Implicit Rent;2009;d4;4,4484048
Costa Rica;With Implicit Rent;2009;d5;5,4845314
Costa Rica;With Implicit Rent;2009;d6;6,8654723
Costa Rica;With Implicit Rent;2009;d7;8,5985947
Costa Rica;With Implicit Rent;2009;d8;11,256495
